Cód_IBGE;Município;Sigla UF;Região;Mês/Ano;Vítimas
3535200;Palmeira D'Oeste;SP;SUDESTE;ago/22;0
3535309;Palmital;SP;SUDESTE;ago/22;0
3535408;Panorama;SP;SUDESTE;ago/22;0
3535507;Paraguaçu Paulista;SP;SUDESTE;ago/22;0
3535606;Paraibuna;SP;SUDESTE;ago/22;0
3535705;Paraíso;SP;SUDESTE;ago/22;0
3535804;Paranapanema;SP;SUDESTE;ago/22;0
3535903;Paranapuã;SP;SUDESTE;ago/22;0
3536000;Parapuã;SP;SUDESTE;ago/22;0
3536109;Pardinho;SP;SUDESTE;ago/22;0
3536208;Pariquera-Açu;SP;SUDESTE;ago/22;0
3536257;Parisi;SP;SUDESTE;ago/22;0
3536307;Patrocínio Paulista;SP;SUDESTE;ago/22;0
3536406;Paulicéia;SP;SUDESTE;ago/22;0
3536505;Paulínia;SP;SUDESTE;ago/22;0
3536570;Paulistânia;SP;SUDESTE;ago/22;0
3536604;Paulo De Faria;SP;SUDESTE;ago/22;0
3536703;Pederneiras;SP;SUDESTE;ago/22;0
3536802;Pedra Bela;SP;SUDESTE;ago/22;0
3536901;Pedranópolis;SP;SUDESTE;ago/22;0
3537008;Pedregulho;SP;SUDESTE;ago/22;0
3537107;Pedreira;SP;SUDESTE;ago/22;1
3537156;Pedrinhas Paulista;SP;SUDESTE;ago/22;0
3537206;Pedro De Toledo;SP;SUDESTE;ago/22;0
3537305;Penápolis;SP;SUDESTE;ago/22;2
3537404;Pereira Barreto;SP;SUDESTE;ago/22;0
3537503;Pereiras;SP;SUDESTE;ago/22;0
3537602;Peruíbe;SP;SUDESTE;ago/22;2
3537701;Piacatu;SP;SUDESTE;ago/22;0
3537800;Piedade;SP;SUDESTE;ago/22;0
3537909;Pilar Do Sul;SP;SUDESTE;ago/22;0
3538006;Pindamonhangaba;SP;SUDESTE;ago/22;1
3538105;Pindorama;SP;SUDESTE;ago/22;0
3538204;Pinhalzinho;SP;SUDESTE;ago/22;0
3538303;Piquerobi;SP;SUDESTE;ago/22;0
3538501;Piquete;SP;SUDESTE;ago/22;0
3538600;Piracaia;SP;SUDESTE;ago/22;0
3538709;Piracicaba;SP;SUDESTE;ago/22;0
3538808;Piraju;SP;SUDESTE;ago/22;0
3538907;Pirajuí;SP;SUDESTE;ago/22;0
3539004;Pirangi;SP;SUDESTE;ago/22;0
3539103;Pirapora Do Bom Jesus;SP;SUDESTE;ago/22;1
3539202;Pirapozinho;SP;SUDESTE;ago/22;0
3539301;Pirassununga;SP;SUDESTE;ago/22;1
3539400;Piratininga;SP;SUDESTE;ago/22;0
3539509;Pitangueiras;SP;SUDESTE;ago/22;0
3539608;Planalto;SP;SUDESTE;ago/22;0
3539707;Platina;SP;SUDESTE;ago/22;0
3539806;Poá;SP;SUDESTE;ago/22;1
3539905;Poloni;SP;SUDESTE;ago/22;0
3540002;Pompéia;SP;SUDESTE;ago/22;0
3540101;Pongaí;SP;SUDESTE;ago/22;0
3540200;Pontal;SP;SUDESTE;ago/22;0
3540259;Pontalinda;SP;SUDESTE;ago/22;0
3540309;Pontes Gestal;SP;SUDESTE;ago/22;0
3540408;Populina;SP;SUDESTE;ago/22;0
3540507;Porangaba;SP;SUDESTE;ago/22;0
3540606;Porto Feliz;SP;SUDESTE;ago/22;2
3540705;Porto Ferreira;SP;SUDESTE;ago/22;0
3540754;Potim;SP;SUDESTE;ago/22;1
3540804;Potirendaba;SP;SUDESTE;ago/22;0
3540853;Pracinha;SP;SUDESTE;ago/22;0
3540903;Pradópolis;SP;SUDESTE;ago/22;0
3541000;Praia Grande;SP;SUDESTE;ago/22;3
3541059;Pratânia;SP;SUDESTE;ago/22;0
3541109;Presidente Alves;SP;SUDESTE;ago/22;0
3541208;Presidente Bernardes;SP;SUDESTE;ago/22;0
3541307;Presidente Epitácio;SP;SUDESTE;ago/22;0
3541406;Presidente Prudente;SP;SUDESTE;ago/22;1
3541505;Presidente Venceslau;SP;SUDESTE;ago/22;0
3541604;Promissão;SP;SUDESTE;ago/22;0
3541653;Quadra;SP;SUDESTE;ago/22;0
3541703;Quatá;SP;SUDESTE;ago/22;0
3541802;Queiroz;SP;SUDESTE;ago/22;0
3541901;Queluz;SP;SUDESTE;ago/22;0
3542008;Quintana;SP;SUDESTE;ago/22;0
3542107;Rafard;SP;SUDESTE;ago/22;0
3542206;Rancharia;SP;SUDESTE;ago/22;0
3542305;Redenção Da Serra;SP;SUDESTE;ago/22;0
3542404;Regente Feijó;SP;SUDESTE;ago/22;0
3542503;Reginópolis;SP;SUDESTE;ago/22;0
3542602;Registro;SP;SUDESTE;ago/22;0
3542701;Restinga;SP;SUDESTE;ago/22;0
3542800;Ribeira;SP;SUDESTE;ago/22;0
3542909;Ribeirão Bonito;SP;SUDESTE;ago/22;0
3543006;Ribeirão Branco;SP;SUDESTE;ago/22;2
3543105;Ribeirão Corrente;SP;SUDESTE;ago/22;0
3543204;Ribeirão Do Sul;SP;SUDESTE;ago/22;0
3543238;Ribeirão Dos Índios;SP;SUDESTE;ago/22;0
3543253;Ribeirão Grande;SP;SUDESTE;ago/22;0
3543303;Ribeirão Pires;SP;SUDESTE;ago/22;1
3543402;Ribeirão Preto;SP;SUDESTE;ago/22;2
3543600;Rifaina;SP;SUDESTE;ago/22;0
3543709;Rincão;SP;SUDESTE;ago/22;0
3543808;Rinópolis;SP;SUDESTE;ago/22;0
3543907;Rio Claro;SP;SUDESTE;ago/22;2
3544004;Rio Das Pedras;SP;SUDESTE;ago/22;0
3544103;Rio Grande Da Serra;SP;SUDESTE;ago/22;1
3544202;Riolândia;SP;SUDESTE;ago/22;0
3543501;Riversul;SP;SUDESTE;ago/22;0
3544251;Rosana;SP;SUDESTE;ago/22;0
3544301;Roseira;SP;SUDESTE;ago/22;0
3544400;Rubiácea;SP;SUDESTE;ago/22;0
3544509;Rubinéia;SP;SUDESTE;ago/22;0
3544608;Sabino;SP;SUDESTE;ago/22;0
3544707;Sagres;SP;SUDESTE;ago/22;0
3544806;Sales;SP;SUDESTE;ago/22;0
3544905;Sales Oliveira;SP;SUDESTE;ago/22;0
3545001;Salesópolis;SP;SUDESTE;ago/22;0
3545100;Salmourão;SP;SUDESTE;ago/22;0
3545159;Saltinho;SP;SUDESTE;ago/22;0
3545209;Salto;SP;SUDESTE;ago/22;0
3545308;Salto De Pirapora;SP;SUDESTE;ago/22;1
3545407;Salto Grande;SP;SUDESTE;ago/22;0
3545506;Sandovalina;SP;SUDESTE;ago/22;0
3545605;Santa Adélia;SP;SUDESTE;ago/22;0
3545704;Santa Albertina;SP;SUDESTE;ago/22;0
3545803;Santa Bárbara D'Oeste;SP;SUDESTE;ago/22;0
3546009;Santa Branca;SP;SUDESTE;ago/22;0
3546108;Santa Clara D'Oeste;SP;SUDESTE;ago/22;0
3546207;Santa Cruz Da Conceição;SP;SUDESTE;ago/22;0
3546256;Santa Cruz Da Esperança;SP;SUDESTE;ago/22;0
3546306;Santa Cruz Das Palmeiras;SP;SUDESTE;ago/22;0
3546405;Santa Cruz Do Rio Pardo;SP;SUDESTE;ago/22;0
3546504;Santa Ernestina;SP;SUDESTE;ago/22;0
3546603;Santa Fé Do Sul;SP;SUDESTE;ago/22;1
3546702;Santa Gertrudes;SP;SUDESTE;ago/22;0
3546801;Santa Isabel;SP;SUDESTE;ago/22;1
3546900;Santa Lúcia;SP;SUDESTE;ago/22;0
3547007;Santa Maria Da Serra;SP;SUDESTE;ago/22;0
3547106;Santa Mercedes;SP;SUDESTE;ago/22;0
3547403;Santa Rita D'Oeste;SP;SUDESTE;ago/22;0
3547502;Santa Rita Do Passa Quatro;SP;SUDESTE;ago/22;0
3547601;Santa Rosa De Viterbo;SP;SUDESTE;ago/22;0
3547650;Santa Salete;SP;SUDESTE;ago/22;0
3547205;Santana Da Ponte Pensa;SP;SUDESTE;ago/22;0
3547304;Santana De Parnaíba;SP;SUDESTE;ago/22;0
3547700;Santo Anastácio;SP;SUDESTE;ago/22;1
3547809;Santo André;SP;SUDESTE;ago/22;3
3547908;Santo Antônio Da Alegria;SP;SUDESTE;ago/22;0
3548005;Santo Antônio De Posse;SP;SUDESTE;ago/22;0
3548054;Santo Antônio Do Aracanguá;SP;SUDESTE;ago/22;0
3548104;Santo Antônio Do Jardim;SP;SUDESTE;ago/22;0
3548203;Santo Antônio Do Pinhal;SP;SUDESTE;ago/22;0
3548302;Santo Expedito;SP;SUDESTE;ago/22;0
3548401;Santópolis Do Aguapeí;SP;SUDESTE;ago/22;0
3548500;Santos;SP;SUDESTE;ago/22;3
3548609;São Bento Do Sapucaí;SP;SUDESTE;ago/22;0
3548708;São Bernardo Do Campo;SP;SUDESTE;ago/22;4
3548807;São Caetano Do Sul;SP;SUDESTE;ago/22;0
3548906;São Carlos;SP;SUDESTE;ago/22;6
3549003;São Francisco;SP;SUDESTE;ago/22;0
3549102;São João Da Boa Vista;SP;SUDESTE;ago/22;0
3549201;São João Das Duas Pontes;SP;SUDESTE;ago/22;0
3549250;São João De Iracema;SP;SUDESTE;ago/22;0
3549300;São João Do Pau D'Alho;SP;SUDESTE;ago/22;0
3549409;São Joaquim Da Barra;SP;SUDESTE;ago/22;1
3549508;São José Da Bela Vista;SP;SUDESTE;ago/22;0
3549607;São José Do Barreiro;SP;SUDESTE;ago/22;0
3549706;São José Do Rio Pardo;SP;SUDESTE;ago/22;0
3549805;São José Do Rio Preto;SP;SUDESTE;ago/22;7
3549904;São José Dos Campos;SP;SUDESTE;ago/22;4
3549953;São Lourenço Da Serra;SP;SUDESTE;ago/22;0
3550001;São Luiz Do Paraitinga;SP;SUDESTE;ago/22;1
3550100;São Manuel;SP;SUDESTE;ago/22;0
3550209;São Miguel Arcanjo;SP;SUDESTE;ago/22;0
3550308;São Paulo;SP;SUDESTE;ago/22;49
3550407;São Pedro;SP;SUDESTE;ago/22;0
3550506;São Pedro Do Turvo;SP;SUDESTE;ago/22;0
3550605;São Roque;SP;SUDESTE;ago/22;0
3550704;São Sebastião;SP;SUDESTE;ago/22;0
3550803;São Sebastião Da Grama;SP;SUDESTE;ago/22;0
3550902;São Simão;SP;SUDESTE;ago/22;0
3551009;São Vicente;SP;SUDESTE;ago/22;0
3551108;Sarapuí;SP;SUDESTE;ago/22;0
3551207;Sarutaiá;SP;SUDESTE;ago/22;0
3551306;Sebastianópolis Do Sul;SP;SUDESTE;ago/22;0
3551405;Serra Azul;SP;SUDESTE;ago/22;0
3551603;Serra Negra;SP;SUDESTE;ago/22;0
3551504;Serrana;SP;SUDESTE;ago/22;0
3551702;Sertãozinho;SP;SUDESTE;ago/22;0
3551801;Sete Barras;SP;SUDESTE;ago/22;0
3551900;Severínia;SP;SUDESTE;ago/22;0
3552007;Silveiras;SP;SUDESTE;ago/22;0
3552106;Socorro;SP;SUDESTE;ago/22;1
3552205;Sorocaba;SP;SUDESTE;ago/22;3
3552304;Sud Mennucci;SP;SUDESTE;ago/22;0
3552403;Sumaré;SP;SUDESTE;ago/22;1
3552551;Suzanápolis;SP;SUDESTE;ago/22;0
3552502;Suzano;SP;SUDESTE;ago/22;1
3552601;Tabapuã;SP;SUDESTE;ago/22;0
3552700;Tabatinga;SP;SUDESTE;ago/22;0
3552809;Taboão Da Serra;SP;SUDESTE;ago/22;1
3552908;Taciba;SP;SUDESTE;ago/22;0
3553005;Taguaí;SP;SUDESTE;ago/22;0
3553104;Taiaçu;SP;SUDESTE;ago/22;0
3553203;Taiúva;SP;SUDESTE;ago/22;0
3553302;Tambaú;SP;SUDESTE;ago/22;0
3553401;Tanabi;SP;SUDESTE;ago/22;1
3553500;Tapiraí;SP;SUDESTE;ago/22;0
3553609;Tapiratiba;SP;SUDESTE;ago/22;0
3553658;Taquaral;SP;SUDESTE;ago/22;0
3553708;Taquaritinga;SP;SUDESTE;ago/22;0
3553807;Taquarituba;SP;SUDESTE;ago/22;0
3553856;Taquarivaí;SP;SUDESTE;ago/22;0
3553906;Tarabai;SP;SUDESTE;ago/22;0
3553955;Tarumã;SP;SUDESTE;ago/22;0
3554003;Tatuí;SP;SUDESTE;ago/22;4
3554102;Taubaté;SP;SUDESTE;ago/22;3
3554201;Tejupá;SP;SUDESTE;ago/22;0
3554300;Teodoro Sampaio;SP;SUDESTE;ago/22;0
3554409;Terra Roxa;SP;SUDESTE;ago/22;0
3554508;Tietê;SP;SUDESTE;ago/22;0
3554607;Timburi;SP;SUDESTE;ago/22;0
3554656;Torre De Pedra;SP;SUDESTE;ago/22;0
3554706;Torrinha;SP;SUDESTE;ago/22;2
3554755;Trabiju;SP;SUDESTE;ago/22;0
3554805;Tremembé;SP;SUDESTE;ago/22;0
3554904;Três Fronteiras;SP;SUDESTE;ago/22;0
3554953;Tuiuti;SP;SUDESTE;ago/22;0
3555000;Tupã;SP;SUDESTE;ago/22;1
3555109;Tupi Paulista;SP;SUDESTE;ago/22;0
3555208;Turiúba;SP;SUDESTE;ago/22;0
3555307;Turmalina;SP;SUDESTE;ago/22;0
3555356;Ubarana;SP;SUDESTE;ago/22;0
3555406;Ubatuba;SP;SUDESTE;ago/22;2
3555505;Ubirajara;SP;SUDESTE;ago/22;0
3555604;Uchoa;SP;SUDESTE;ago/22;0
3555703;União Paulista;SP;SUDESTE;ago/22;0
3555802;Urânia;SP;SUDESTE;ago/22;0
3555901;Uru;SP;SUDESTE;ago/22;0
3556008;Urupês;SP;SUDESTE;ago/22;0
3556107;Valentim Gentil;SP;SUDESTE;ago/22;0
3556206;Valinhos;SP;SUDESTE;ago/22;1
3556305;Valparaíso;SP;SUDESTE;ago/22;0
3556354;Vargem;SP;SUDESTE;ago/22;0
3556404;Vargem Grande Do Sul;SP;SUDESTE;ago/22;0
3556453;Vargem Grande Paulista;SP;SUDESTE;ago/22;0
3556503;Várzea Paulista;SP;SUDESTE;ago/22;0
3556602;Vera Cruz;SP;SUDESTE;ago/22;0
3556701;Vinhedo;SP;SUDESTE;ago/22;0
3556800;Viradouro;SP;SUDESTE;ago/22;0
3556909;Vista Alegre Do Alto;SP;SUDESTE;ago/22;0
3556958;Vitória Brasil;SP;SUDESTE;ago/22;0
3557006;Votorantim;SP;SUDESTE;ago/22;1
3557105;Votuporanga;SP;SUDESTE;ago/22;0
3557154;Zacarias;SP;SUDESTE;ago/22;0
3500105;Adamantina;SP;SUDESTE;set/22;1
3500204;Adolfo;SP;SUDESTE;set/22;0
3500303;Aguaí;SP;SUDESTE;set/22;0
3500402;Águas Da Prata;SP;SUDESTE;set/22;0
3500501;Águas De Lindóia;SP;SUDESTE;set/22;0
3500550;Águas De Santa Bárbara;SP;SUDESTE;set/22;0
3500600;Águas De São Pedro;SP;SUDESTE;set/22;0
3500709;Agudos;SP;SUDESTE;set/22;0
3500758;Alambari;SP;SUDESTE;set/22;0
3500808;Alfredo Marcondes;SP;SUDESTE;set/22;0
3500907;Altair;SP;SUDESTE;set/22;0
3501004;Altinópolis;SP;SUDESTE;set/22;0
3501103;Alto Alegre;SP;SUDESTE;set/22;0
3501152;Alumínio;SP;SUDESTE;set/22;0
3501202;Álvares Florence;SP;SUDESTE;set/22;0
3501301;Álvares Machado;SP;SUDESTE;set/22;0
3501400;Álvaro De Carvalho;SP;SUDESTE;set/22;0
3501509;Alvinlândia;SP;SUDESTE;set/22;0
3501608;Americana;SP;SUDESTE;set/22;3
3501707;Américo Brasiliense;SP;SUDESTE;set/22;0
3501806;Américo De Campos;SP;SUDESTE;set/22;0
3501905;Amparo;SP;SUDESTE;set/22;0
3502002;Analândia;SP;SUDESTE;set/22;0
3502101;Andradina;SP;SUDESTE;set/22;0
3502200;Angatuba;SP;SUDESTE;set/22;1
3502309;Anhembi;SP;SUDESTE;set/22;0
3502408;Anhumas;SP;SUDESTE;set/22;0
3502507;Aparecida;SP;SUDESTE;set/22;2
3502606;Aparecida D'Oeste;SP;SUDESTE;set/22;0
3502705;Apiaí;SP;SUDESTE;set/22;1
3502754;Araçariguama;SP;SUDESTE;set/22;0
3502804;Araçatuba;SP;SUDESTE;set/22;1
3502903;Araçoiaba Da Serra;SP;SUDESTE;set/22;1
3503000;Aramina;SP;SUDESTE;set/22;0
3503109;Arandu;SP;SUDESTE;set/22;0
3503158;Arapeí;SP;SUDESTE;set/22;0
3503208;Araraquara;SP;SUDESTE;set/22;3
3503307;Araras;SP;SUDESTE;set/22;4
3503356;Arco-Íris;SP;SUDESTE;set/22;0
3503406;Arealva;SP;SUDESTE;set/22;0
3503505;Areias;SP;SUDESTE;set/22;0
3503604;Areiópolis;SP;SUDESTE;set/22;0
3503703;Ariranha;SP;SUDESTE;set/22;0
3503802;Artur Nogueira;SP;SUDESTE;set/22;0
3503901;Arujá;SP;SUDESTE;set/22;0
3503950;Aspásia;SP;SUDESTE;set/22;0
3504008;Assis;SP;SUDESTE;set/22;0
3504107;Atibaia;SP;SUDESTE;set/22;0
3504206;Auriflama;SP;SUDESTE;set/22;0
3504305;Avaí;SP;SUDESTE;set/22;1
3504404;Avanhandava;SP;SUDESTE;set/22;0
3504503;Avaré;SP;SUDESTE;set/22;1
3504602;Bady Bassitt;SP;SUDESTE;set/22;0
3504701;Balbinos;SP;SUDESTE;set/22;0
3504800;Bálsamo;SP;SUDESTE;set/22;0
3504909;Bananal;SP;SUDESTE;set/22;0
3505005;Barão De Antonina;SP;SUDESTE;set/22;0
3505104;Barbosa;SP;SUDESTE;set/22;0
3505203;Bariri;SP;SUDESTE;set/22;0
3505302;Barra Bonita;SP;SUDESTE;set/22;0
3505351;Barra Do Chapéu;SP;SUDESTE;set/22;0
3505401;Barra Do Turvo;SP;SUDESTE;set/22;0
3505500;Barretos;SP;SUDESTE;set/22;2
3505609;Barrinha;SP;SUDESTE;set/22;0
3505708;Barueri;SP;SUDESTE;set/22;2
3505807;Bastos;SP;SUDESTE;set/22;0
3505906;Batatais;SP;SUDESTE;set/22;1
3506003;Bauru;SP;SUDESTE;set/22;0
3506102;Bebedouro;SP;SUDESTE;set/22;1
3506201;Bento De Abreu;SP;SUDESTE;set/22;0
3506300;Bernardino De Campos;SP;SUDESTE;set/22;0
3506359;Bertioga;SP;SUDESTE;set/22;0
3506409;Bilac;SP;SUDESTE;set/22;0
3506508;Birigui;SP;SUDESTE;set/22;1
3506607;Biritiba Mirim;SP;SUDESTE;set/22;0
3506706;Boa Esperança Do Sul;SP;SUDESTE;set/22;0
3506805;Bocaina;SP;SUDESTE;set/22;0
3506904;Bofete;SP;SUDESTE;set/22;0
3507001;Boituva;SP;SUDESTE;set/22;2
3507100;Bom Jesus Dos Perdões;SP;SUDESTE;set/22;1
3507159;Bom Sucesso De Itararé;SP;SUDESTE;set/22;0
3507209;Borá;SP;SUDESTE;set/22;0
3507308;Boracéia;SP;SUDESTE;set/22;0
3507407;Borborema;SP;SUDESTE;set/22;0
3507456;Borebi;SP;SUDESTE;set/22;0
3507506;Botucatu;SP;SUDESTE;set/22;1
3507605;Bragança Paulista;SP;SUDESTE;set/22;1
3507704;Braúna;SP;SUDESTE;set/22;0
3507753;Brejo Alegre;SP;SUDESTE;set/22;0
3507803;Brodowski;SP;SUDESTE;set/22;0
3507902;Brotas;SP;SUDESTE;set/22;0
3508009;Buri;SP;SUDESTE;set/22;0
3508108;Buritama;SP;SUDESTE;set/22;0
3508207;Buritizal;SP;SUDESTE;set/22;0
3508306;Cabrália Paulista;SP;SUDESTE;set/22;0
3508405;Cabreúva;SP;SUDESTE;set/22;0
3508504;Caçapava;SP;SUDESTE;set/22;4
3508603;Cachoeira Paulista;SP;SUDESTE;set/22;0
3508702;Caconde;SP;SUDESTE;set/22;0
3508801;Cafelândia;SP;SUDESTE;set/22;0
3508900;Caiabu;SP;SUDESTE;set/22;0
3509007;Caieiras;SP;SUDESTE;set/22;1
3509106;Caiuá;SP;SUDESTE;set/22;0
3509205;Cajamar;SP;SUDESTE;set/22;0
3509254;Cajati;SP;SUDESTE;set/22;0
3509304;Cajobi;SP;SUDESTE;set/22;0
3509403;Cajuru;SP;SUDESTE;set/22;1
3509452;Campina Do Monte Alegre;SP;SUDESTE;set/22;0
3509502;Campinas;SP;SUDESTE;set/22;6
3509601;Campo Limpo Paulista;SP;SUDESTE;set/22;1
3509700;Campos Do Jordão;SP;SUDESTE;set/22;0
3509809;Campos Novos Paulista;SP;SUDESTE;set/22;0
3509908;Cananéia;SP;SUDESTE;set/22;0
3509957;Canas;SP;SUDESTE;set/22;0
3510005;Cândido Mota;SP;SUDESTE;set/22;0
3510104;Cândido Rodrigues;SP;SUDESTE;set/22;0
3510153;Canitar;SP;SUDESTE;set/22;0
3510203;Capão Bonito;SP;SUDESTE;set/22;0
3510302;Capela Do Alto;SP;SUDESTE;set/22;0
3510401;Capivari;SP;SUDESTE;set/22;0
3510500;Caraguatatuba;SP;SUDESTE;set/22;2
3510609;Carapicuíba;SP;SUDESTE;set/22;2
3510708;Cardoso;SP;SUDESTE;set/22;0
3510807;Casa Branca;SP;SUDESTE;set/22;0
3510906;Cássia Dos Coqueiros;SP;SUDESTE;set/22;0
3511003;Castilho;SP;SUDESTE;set/22;0
3511102;Catanduva;SP;SUDESTE;set/22;1
3511201;Catiguá;SP;SUDESTE;set/22;0
3511300;Cedral;SP;SUDESTE;set/22;0
3511409;Cerqueira César;SP;SUDESTE;set/22;1
3511508;Cerquilho;SP;SUDESTE;set/22;0
3511607;Cesário Lange;SP;SUDESTE;set/22;0
3511706;Charqueada;SP;SUDESTE;set/22;0
3557204;Chavantes;SP;SUDESTE;set/22;0
3511904;Clementina;SP;SUDESTE;set/22;0
3512001;Colina;SP;SUDESTE;set/22;0
3512100;Colômbia;SP;SUDESTE;set/22;0
3512209;Conchal;SP;SUDESTE;set/22;0
3512308;Conchas;SP;SUDESTE;set/22;1
3512407;Cordeirópolis;SP;SUDESTE;set/22;0
3512506;Coroados;SP;SUDESTE;set/22;0
3512605;Coronel Macedo;SP;SUDESTE;set/22;0
3512704;Corumbataí;SP;SUDESTE;set/22;0
3512803;Cosmópolis;SP;SUDESTE;set/22;2
3512902;Cosmorama;SP;SUDESTE;set/22;0
3513009;Cotia;SP;SUDESTE;set/22;1
3513108;Cravinhos;SP;SUDESTE;set/22;0
3513207;Cristais Paulista;SP;SUDESTE;set/22;0
3513306;Cruzália;SP;SUDESTE;set/22;0
3513405;Cruzeiro;SP;SUDESTE;set/22;0
3513504;Cubatão;SP;SUDESTE;set/22;0
3513603;Cunha;SP;SUDESTE;set/22;1
3513702;Descalvado;SP;SUDESTE;set/22;0
3513801;Diadema;SP;SUDESTE;set/22;1
3513850;Dirce Reis;SP;SUDESTE;set/22;0
3513900;Divinolândia;SP;SUDESTE;set/22;0
3514007;Dobrada;SP;SUDESTE;set/22;0
3514106;Dois Córregos;SP;SUDESTE;set/22;0
3514205;Dolcinópolis;SP;SUDESTE;set/22;0
3514304;Dourado;SP;SUDESTE;set/22;0
3514403;Dracena;SP;SUDESTE;set/22;0
3514502;Duartina;SP;SUDESTE;set/22;0
3514601;Dumont;SP;SUDESTE;set/22;0
3514700;Echaporã;SP;SUDESTE;set/22;0
3514809;Eldorado;SP;SUDESTE;set/22;0
3514908;Elias Fausto;SP;SUDESTE;set/22;0
3514924;Elisiário;SP;SUDESTE;set/22;0
3514957;Embaúba;SP;SUDESTE;set/22;0
3515004;Embu Das Artes;SP;SUDESTE;set/22;4
3515103;Embu-Guaçu;SP;SUDESTE;set/22;3
3515129;Emilianópolis;SP;SUDESTE;set/22;0
3515152;Engenheiro Coelho;SP;SUDESTE;set/22;0
3515186;Espírito Santo Do Pinhal;SP;SUDESTE;set/22;0
3515194;Espírito Santo Do Turvo;SP;SUDESTE;set/22;0
3557303;Estiva Gerbi;SP;SUDESTE;set/22;0
3515301;Estrela Do Norte;SP;SUDESTE;set/22;0
3515202;Estrela D'Oeste;SP;SUDESTE;set/22;0
3515350;Euclides Da Cunha Paulista;SP;SUDESTE;set/22;0
3515400;Fartura;SP;SUDESTE;set/22;0
3515608;Fernando Prestes;SP;SUDESTE;set/22;0
3515509;Fernandópolis;SP;SUDESTE;set/22;1
3515657;Fernão;SP;SUDESTE;set/22;0
3515707;Ferraz De Vasconcelos;SP;SUDESTE;set/22;2
3515806;Flora Rica;SP;SUDESTE;set/22;0
3515905;Floreal;SP;SUDESTE;set/22;0
3516002;Flórida Paulista;SP;SUDESTE;set/22;0
3516101;Florínea;SP;SUDESTE;set/22;0
3516200;Franca;SP;SUDESTE;set/22;0
3516309;Francisco Morato;SP;SUDESTE;set/22;1
3516408;Franco Da Rocha;SP;SUDESTE;set/22;0
3516507;Gabriel Monteiro;SP;SUDESTE;set/22;0
3516606;Gália;SP;SUDESTE;set/22;0
3516705;Garça;SP;SUDESTE;set/22;0
3516804;Gastão Vidigal;SP;SUDESTE;set/22;0
3516853;Gavião Peixoto;SP;SUDESTE;set/22;0
3516903;General Salgado;SP;SUDESTE;set/22;0
3517000;Getulina;SP;SUDESTE;set/22;0
3517109;Glicério;SP;SUDESTE;set/22;0
3517208;Guaiçara;SP;SUDESTE;set/22;0
3517307;Guaimbê;SP;SUDESTE;set/22;0
3517406;Guaíra;SP;SUDESTE;set/22;0
3517505;Guapiaçu;SP;SUDESTE;set/22;0
3517604;Guapiara;SP;SUDESTE;set/22;0
3517703;Guará;SP;SUDESTE;set/22;0
3517802;Guaraçaí;SP;SUDESTE;set/22;0
3517901;Guaraci;SP;SUDESTE;set/22;0
3518008;Guarani D'Oeste;SP;SUDESTE;set/22;0
3518107;Guarantã;SP;SUDESTE;set/22;0
3518206;Guararapes;SP;SUDESTE;set/22;1
3518305;Guararema;SP;SUDESTE;set/22;0
3518404;Guaratinguetá;SP;SUDESTE;set/22;0
3518503;Guareí;SP;SUDESTE;set/22;0
3518602;Guariba;SP;SUDESTE;set/22;1
3518701;Guarujá;SP;SUDESTE;set/22;0
3518800;Guarulhos;SP;SUDESTE;set/22;4
3518859;Guatapará;SP;SUDESTE;set/22;0
3518909;Guzolândia;SP;SUDESTE;set/22;0
3519006;Herculândia;SP;SUDESTE;set/22;0
3519055;Holambra;SP;SUDESTE;set/22;0
3519071;Hortolândia;SP;SUDESTE;set/22;7
3519105;Iacanga;SP;SUDESTE;set/22;0
3519204;Iacri;SP;SUDESTE;set/22;0
3519253;Iaras;SP;SUDESTE;set/22;0
3519303;Ibaté;SP;SUDESTE;set/22;1
3519402;Ibirá;SP;SUDESTE;set/22;0
3519501;Ibirarema;SP;SUDESTE;set/22;0
3519600;Ibitinga;SP;SUDESTE;set/22;0
3519709;Ibiúna;SP;SUDESTE;set/22;3
3519808;Icém;SP;SUDESTE;set/22;0
3519907;Iepê;SP;SUDESTE;set/22;0
3520004;Igaraçu Do Tietê;SP;SUDESTE;set/22;0
3520103;Igarapava;SP;SUDESTE;set/22;0
3520202;Igaratá;SP;SUDESTE;set/22;0
3520301;Iguape;SP;SUDESTE;set/22;0
3520426;Ilha Comprida;SP;SUDESTE;set/22;0
3520442;Ilha Solteira;SP;SUDESTE;set/22;0
3520400;Ilhabela;SP;SUDESTE;set/22;0
3520509;Indaiatuba;SP;SUDESTE;set/22;0
3520608;Indiana;SP;SUDESTE;set/22;0
3520707;Indiaporã;SP;SUDESTE;set/22;0
3520806;Inúbia Paulista;SP;SUDESTE;set/22;0
3520905;Ipaussu;SP;SUDESTE;set/22;0
3521002;Iperó;SP;SUDESTE;set/22;0
3521101;Ipeúna;SP;SUDESTE;set/22;0
3521150;Ipiguá;SP;SUDESTE;set/22;0
3521200;Iporanga;SP;SUDESTE;set/22;0
3521309;Ipuã;SP;SUDESTE;set/22;0
3521408;Iracemápolis;SP;SUDESTE;set/22;1
3521507;Irapuã;SP;SUDESTE;set/22;0
3521606;Irapuru;SP;SUDESTE;set/22;0
3521705;Itaberá;SP;SUDESTE;set/22;1
